YEAR,T2M,QV2M,RH2M,PRECTOTCORR
2009,18.32,5.19,40.5,0
2009,16.46,7.32,60.5,0
2009,18.28,5.43,46,0
2009,18.23,2.75,22.19,0
2009,9.58,4.76,60.69,0.01
2009,6.79,2.14,35.88,0
2009,8.12,2.08,32.5,0
2009,12.92,3.48,35.75,0
2009,16.44,4.09,36.69,0
2009,18.73,3.6,28.56,0
2009,20.29,3.05,21.38,0
2009,20.71,2.62,17.69,0
2009,19.22,3.11,23.19,0
2009,12.8,5.74,60.88,0
2009,11.4,6.23,72.25,0
2009,10,6.59,82.06,0
2009,11.94,3.78,48,0
2009,14.43,2.56,25.38,0
2009,15.84,2.87,25.56,0
2009,16.34,3.78,31.44,0
2009,10.31,6.04,73.75,0.38
2009,7.63,4.7,69.19,0.07
2009,5.91,4.09,69.62,0.01
2009,9.38,1.59,24.12,0
2009,12.3,1.34,15.19,0
2009,14.25,1.95,19.62,0
2009,6.72,5,77.31,0
2009,11.3,2.38,33.75,0
2009,11.55,2.69,33.69,0.06
2009,7.13,5.07,77.12,0.43
2009,5.78,4.33,72.5,0
2009,11.17,2.93,39.25,0
2009,11.87,1.65,19.38,0
2009,13.37,2.44,25.62,0
2009,14.48,2.01,20.94,0
2009,10.84,3.48,44.75,1.71
2009,6.25,4.94,78.94,2.97
2009,9.26,3.11,43.31,0
2009,10.8,2.32,29.38,0
2009,10.8,2.56,31.25,0
2009,8.34,3.48,49.06,0
2009,8.76,2.5,37.19,0
2009,9.77,1.46,19.06,0
2009,6.37,3.17,50.06,0
2009,3.8,3.6,69.94,0.11
2009,2.66,4.64,92,7.8
2009,-1.35,2.5,70.62,0.04
2009,1.57,2.14,50.31,0
2009,4.66,3.36,59,14.1
2009,6.48,5.55,84.75,3.01
2009,8.87,7.08,91.88,10.31
2009,7.01,6.04,89.88,1.81
2009,7.04,5.07,78.19,0.15
2009,8.01,4.03,58.88,0
2009,10.05,3.91,50.88,0
2009,9.66,4.58,59.81,0
2009,10.08,4.46,57,0
2009,11.19,4.39,51.38,0
2009,10.55,4.27,51.5,0
2009,9.97,4.94,61.88,0.91
2009,2.83,4.27,84.88,3.26
2009,2.17,3.11,69.44,0
2009,6.68,2.69,43.44,0
2009,7,2.81,44.94,0
2009,4.8,2.69,48.25,0.23
2009,5.09,3.23,55.12,0.11
2009,6.12,3.23,53.88,0.15
2009,5.83,3.91,64.38,0.23
2009,3.69,4.58,86,7.05
2009,6.51,3.54,57.62,0
2010,8.25,4.09,58.44,0
2010,9.37,4.64,62.94,0
2010,9.66,3.11,42.19,0
2010,10.73,3.11,38.44,0
2010,11.23,3.66,43.31,0
2010,11.69,4.03,46.25,0
2010,12.12,4.7,52.44,0.01
2010,11.23,4.64,54.56,0
2010,12.16,4.7,51.62,0
2010,12.83,5.19,55.19,0
2010,11.98,4.21,48,0
2010,12.98,4.15,43.31,0.1
2010,7.85,6.1,85.5,9.6
2010,8.56,4.52,65.5,0
2010,9.13,2.87,38.69,0
2010,10.61,3.72,45.56,0
2010,8.6,4.52,61.75,8.41
2010,7.23,6.29,90.75,14.6
2010,3.88,5.13,92.06,11.69
2010,5.31,5.49,90.25,10.2
2010,3.76,4.82,87.56,14.23
2010,3.26,4.88,92.44,4.87
2010,3.6,4.7,89.25,0.24
2010,5.9,3.66,63.38,0
2010,7.33,3.91,57.38,0.02
2010,7.15,4.21,63.06,1.38
2010,6.28,5.19,81.25,0.06
2010,8.45,4.27,61.12,0
2010,9.27,4.15,54.81,0.01
2010,6.77,4.94,75.25,0.03
2010,7.69,4.64,70.12,0
2010,8.73,4.21,57.19,0
2010,8.61,4.27,58.12,0
2010,7.86,4.94,70.25,0
2010,7.15,5.55,82.5,0.33
2010,8.26,6.16,84.44,4.3
2010,7.56,6.23,89.25,11.95
2010,4.55,5.43,95.44,1.78
2010,5.98,5.68,91.19,0.21
2010,4.59,5,88.69,7.69
2010,4.53,4.7,84.62,0.02
2010,5.46,5,84.31,0
2010,5.95,5.37,87.44,0
2010,9.59,5.49,74.06,0
2010,11.3,5.13,61.75,0
2010,12.02,4.94,56.81,0
2010,12.9,5,53.19,0
2010,13.75,5.13,50.88,0
2010,12.76,5.8,60.12,0
2010,9.86,6.47,80.75,0.96
2010,7.48,6.29,90.38,3.73
2010,6.95,6.04,90.69,2.91
2010,7.01,4.82,74.69,1.06
2010,6.87,2.99,47.44,0.76
2010,7.9,6.47,89.44,5.91
2010,9.35,5.86,78.38,0.12
2010,11.18,4.94,57.88,2.53
2010,8.26,6.35,86.5,17.24
2010,8.02,5.98,85,0
2010,12,5.13,57.62,0.02
2010,10.15,6.16,74.75,1.14
2010,8.33,5.55,78.38,3.81
2010,4.4,4.7,85.69,0.92
2010,8.42,4.33,62.44,0
2010,7.94,5.31,74.81,0.64
2010,6.73,5.86,87.69,0.35
2010,6.51,5.86,90.88,1.95
2010,3.22,4.21,83.44,0.68
2010,2.42,4.09,85.94,0.15
2010,6.62,3.54,60.81,0
2010,10.28,4.64,57.06,0.17
2010,6.32,4.88,77.62,2.24
2010,7.62,3.6,57.88,0
2010,11.9,4.03,45.69,0
2010,14.83,4.94,46,0
2010,15.44,5.55,51.25,0
2010,12.88,7.39,75.88,0
2010,12.84,4.82,54.94,0.01
2010,13.62,4.15,43.88,0
2010,14.06,4.46,43.06,0
2010,10.54,5.49,67.12,0
2010,12.86,5.86,64,0
2010,13.37,5.19,58.06,0
2010,8.15,5.43,76.75,0
2010,7.76,5.31,77.5,0
2010,12.31,3.66,44.62,0
2010,14.4,3.42,34.38,0
2010,13.98,4.39,44.75,0
2010,10.75,6.71,79.44,0.02
2010,6.23,4.64,73.56,0.85
2010,6.12,4.33,71.94,0
2010,7.55,4.76,73.5,0.09
2010,8.49,4.7,65.44,0.02
2010,7.65,3.97,59.81,0.63
2010,6.53,5.13,80.38,5.43
2010,8.23,4.03,62.69,0
2010,13.53,3.91,42.5,0
2010,15.12,4.58,41.75,0
2010,14.23,5.86,59.12,0
2010,12.65,5.55,62,0
2010,10.42,5.62,68.62,11.34
2010,7.67,5.43,79.12,6.86
2010,9.95,5.25,68.56,0.12
2010,12.15,5.07,57.5,0
2010,14.79,5.74,57.62,0
2010,11.73,6.59,74.56,0
2010,15.81,6.29,60.5,0
2010,17.6,6.16,54,0
2010,15.15,7.45,68,0
2010,9.29,6.23,79.06,10.67
2010,4.91,5,86.19,6.68
2010,6.38,5,80,1.32
2010,10.74,5.62,69.19,0
2010,14.39,6.65,65.44,0
2010,17.42,6.53,56.94,0
2010,19.09,6.35,48.31,0
2010,14.97,6.59,63.38,0.32
2010,9.98,5.68,72.38,0.83
2010,6.44,4.58,73.25,0.79
2010,9.51,4.52,62.56,0
2010,11.98,5.07,58.31,0
2010,13.57,6.47,66.44,0
2010,17.59,4.58,40.62,0
2010,15.76,6.65,60.06,0
2010,14.12,5.8,59.19,0
2010,12.43,4.52,52.62,0
2010,16.58,4.03,37.94,0
2010,14.15,5.31,53.81,0
2010,9.29,6.16,81,1.5
2010,10.14,5.74,73.12,0.53
2010,7.87,4.94,72.69,0.11
2010,13.27,5.19,54.88,0
2010,18.23,5.25,43.06,0
2010,19.02,6.1,46.19,0
2010,20.54,6.47,46.44,0
2010,21.05,6.9,47.62,0
2010,12.68,7.45,76.19,2
2010,13.36,7.26,73.94,0.39
2010,16.19,7.39,65.06,0
2010,14.75,6.53,63.12,0
2010,12.3,4.58,53,0
2010,9.44,4.03,56.69,0.03
2010,7.88,4.27,64.88,0.7
2010,10.36,4.7,60.94,0
2010,13.84,5.13,56.25,0.01
2010,13.84,5.92,60.12,0.07
2010,13.14,5.55,59.75,0.23
2010,12.17,5,58,0.16
2010,16.92,3.91,37.12,0
2010,22.3,3.78,25.69,0
2010,20.34,5.13,35,0
2010,17.96,8.06,60.56,0
2010,19.33,8.18,58.44,0
2010,21.05,9.58,61.75,0
2010,22.51,9.83,58.31,0
2010,23.32,9.77,56.81,0
2010,23.4,9.46,53.12,0
2010,21.33,8.48,54.19,0
2010,21.51,6.71,41.81,0
2010,19.98,6.96,45.94,0
2010,15.4,5.37,49.81,0
2010,16.37,5.31,46.44,0.04
2010,20.21,4.82,34.19,0.12
2010,22.7,5.37,31.56,0
2010,24.29,5.13,29.38,0
2010,22.79,4.64,27.75,0
2010,17.72,3.97,32.75,0
2010,21.83,2.81,18.81,0
2010,20.08,3.78,26.81,0
2010,16.67,4.88,43.69,0
2010,17.24,4.52,38.44,0
2010,18.72,5.19,39.75,0
2010,23.01,5.74,35.5,0
2010,23.76,5.13,28.62,0
2010,22.51,4.94,29.75,0
2010,22.59,6.35,37.19,0
2010,22.57,7.87,46.25,0
2010,28.63,7.08,32.75,0
2010,29.34,7.39,30.19,0
2010,26.14,7.45,37.06,0.02
2010,24.26,5.55,30.38,0
2010,22.52,3.72,22.5,0
2010,21.73,5,30.94,0
2010,21.8,5.74,35.69,0
2010,24.69,5.13,29.31,0
2010,24.56,6.59,35.62,0
2010,22.65,7.45,44.12,0
2010,23.08,7.02,41.69,0
2010,25.55,6.53,36.06,0
2010,27.08,6.04,30,0
2010,27.6,6.1,26.56,0.02
2010,26.03,8,37.94,0.36
2010,24.74,6.96,35.62,0
2010,24.33,6.59,34.12,0
2010,26.14,6.47,30.81,0
2010,29.88,6.96,25.69,0
2010,29.98,8.36,31.12,0.08
2010,29.65,8.12,31.25,0
2010,28.67,6.47,26.56,0
2010,27.86,4.52,20.5,0
2010,25.68,4.76,23.69,0
2010,24.51,4.46,24.5,0
2010,23.85,5.49,31.81,0
2010,25.8,5,25.25,0
2010,26.73,5.68,26.25,0
2010,25.55,6.47,31.38,0
2010,24.14,5.86,31.75,0
2010,23.94,5.19,30.62,0
2010,23.26,5.49,33.06,0
2010,24.04,5.37,30,0
2010,24.37,5.25,27.94,0
2010,24.29,5.55,29.75,0
2010,24.01,4.58,26.12,0
2010,24.8,3.6,19.31,0
2010,25.75,3.72,19,0
2010,25.47,4.64,23.56,0
2010,24.05,4.94,27.06,0
2010,23.27,5,28.38,0
2010,22.85,5.25,30.56,0
2010,22.02,5.8,35.62,0
2010,23.71,5.19,31.5,0
2010,23.35,5.31,31.12,0
2010,21.69,6.35,39.44,0
2010,21.4,6.59,42.12,0
2010,23.28,6.29,36.31,0
2010,22.04,6.71,41,0
2010,22.61,6.16,37.06,0
2010,25.72,5.13,26.12,0
2010,28.19,4.76,19.75,0
2010,27.44,5.07,21.81,0
2010,26.13,4.94,22.5,0
2010,25.37,4.09,21.81,0
2010,27.09,5.25,22.81,0
2010,23.59,5.19,29.06,0
2010,27.95,3.17,16.19,0
2010,32.12,4.39,14,0
2010,33.4,5.68,17.94,0.3
2010,30.97,5.86,20,0
2010,26.53,4.46,20.88,0
2010,17.82,5,40,0
2010,16.26,5.55,46.69,0
2010,16.84,5.62,47.12,0
2010,20.84,5.31,37.81,0
2010,26.25,4.15,21.94,0
2010,28.74,3.6,16.44,0
2010,27.92,4.27,18.75,0
2010,27.3,4.27,18.56,0
2010,23.48,4.09,23.38,0
2010,25.44,3.85,22.5,0
2010,22.83,5.43,31.5,0
2010,16.67,7.87,63.38,0
2010,15.12,6.16,56.62,0
2010,21.18,4.27,30.75,0
2010,24.08,3.23,19.5,0
2010,23.67,3.66,21.94,0
2010,22.9,4.27,25.38,0
2010,21.69,3.36,21.19,0
2010,20.79,3.97,25.62,0
2010,22.66,4.46,28.81,0
2010,20.93,6.35,40.38,0
2010,20.02,8.3,56.5,0
2010,18.55,6.47,48.31,0
2010,18.12,6.77,52.19,0
2010,18.21,5.62,41.75,0
2010,13.79,5.98,60.25,0
2010,19.62,4.7,36.94,0
2010,24.53,3.78,22.56,0
2010,27.06,2.99,14.25,0
2010,28.26,2.99,12.81,0
2010,29.88,4.27,15.69,0
2010,29.99,3.91,14.56,0
2010,29.51,5,19.12,0.04
2010,27.44,6.84,28.62,0.32
2010,27.56,8.36,36.5,0.11
2010,25.33,8.79,41.88,0.85
2010,23.9,8.97,47.69,0.09
2010,15.44,7.75,66.38,0.36
2010,12.99,6.41,66.19,1.82
2010,13.13,6.71,67.88,5.11
2010,13.08,7.45,75.81,0.33
2010,16.39,5.98,54.06,0
2010,19.48,5.86,43.31,0
2010,21.83,5.62,35.25,0
2010,23.19,6.41,37.44,0
2010,24.37,7.02,37.5,0
2010,23.48,3.78,22.75,0
2010,25.11,4.46,23.12,0
2010,23.87,5.37,29,0
2010,19.54,6.53,45.5,0
2010,16.86,6.9,56.56,0.71
2010,15.3,8.12,72.5,2.99
2010,16.82,8.06,66.38,4.62
2010,16.92,8.54,68.56,0.55
2010,14.44,8.48,78.31,0
2010,12.52,7.32,77.25,0
2010,12.83,7.45,76.62,0.03
2010,13.69,8.06,77.62,0.91
2010,11.89,6.53,71.38,1.05
2010,9.3,4.27,58,0
2010,11.97,2.32,29.12,0
2010,14.65,2.26,21.62,0
2010,15.56,3.66,32.5,0
2010,10.48,6.23,75,6.89
2010,10.69,5.98,73.12,0
2010,15.74,5.31,48.94,0
2010,18.76,5.86,45.12,0
2010,20.45,6.23,42.25,0
2010,21.66,6.16,38.5,0
2010,20.38,5.19,34.81,0
2010,16.4,5.8,48.62,0.05
2010,12.55,7.08,74.44,6.58
2010,7.63,5.62,81.44,2.49
2010,6.88,4.09,66.44,0
2010,6.58,4.64,72.25,0.05
2010,8.73,3.23,50.06,0
2010,10.52,2.75,35.94,0
2010,11.65,3.72,44.31,0
2010,12.87,4.33,46.19,0
2010,14.41,5.19,50.25,0
2010,12.27,5.62,60.25,0
2010,12.73,3.42,40.5,0
2010,13.65,3.6,35.62,0
2010,11.16,5.31,60.62,0.1
2010,7.33,5.62,80.5,8.43
2010,3.85,4.52,85.12,5.28
2010,2.9,4.33,86.44,0.08
2010,4.72,5.25,91.56,4.95
2010,2.08,3.17,68.94,0.02
2010,3,1.83,41.94,0
2010,6.07,1.83,32.38,0
2010,5.74,3.91,62.19,3.34
2010,1.83,4.09,88.94,0.33
2010,3.54,2.44,52.88,0
2010,6.08,2.2,36.75,0
2010,10.05,2.99,38.94,0
2010,11.97,3.11,35.44,0
2010,11.6,3.91,43.06,0
2010,10.78,4.27,51.5,0.31
2010,10.15,4.21,53.31,8.98
2010,9.24,5.86,77,0.02
2010,9.93,3.72,50.75,0
2010,10.49,3.6,45.75,0
2010,10.88,6.04,69.06,0
2010,10.44,7.51,88.75,0
2010,11.05,7.02,80.69,0
2010,13.64,5.55,56.5,0
2010,13.76,4.46,44.25,0
2010,9.4,4.88,62.25,0.3
2010,6.71,6.23,94,2.76
2010,6.04,5.07,81.25,0.54
2010,6.96,5.62,82.56,11.82
2010,9.46,7.45,93.25,43.72
2010,10.1,8.06,93.94,44.29
2010,3.69,4.82,89.5,25.2
2010,7.08,5.74,84.88,1.68
2010,8.23,6.77,91.31,15.64
2010,7.73,6.23,88.94,0.28
2010,8.1,5.19,73.12,0
2010,9.22,5.49,70.88,10.47
2010,4.78,5.25,92.06,0.39
2010,5.96,4.46,73.56,0
2010,7.15,4.76,71.38,1.13
2010,3.69,5.13,94.81,17.68
2010,-0.82,3.23,86.81,0.01
2010,0.37,3.23,79.12,0
2011,1.45,2.69,59.38,2.6
2011,1.23,3.05,67.88,5.85
2011,2.36,3.6,74.75,0.23
2011,3.14,3.42,69.25,0
2011,4.87,3.23,57.44,0
2011,6.02,3.72,58,0
2011,6.98,3.66,56.38,0
2011,2.23,4.15,86.94,0
2011,1.01,3.85,89.06,0
2011,2.69,2.99,64.38,0
2011,4.23,2.93,53.94,0
2011,8.49,4.46,58.69,0
2011,8.74,5.31,71.88,0
2011,10.03,5.8,73.44,0
2011,11,5.31,62.25,0
2011,10.12,6.04,72.75,0
2011,10.17,6.9,82.81,0
2011,12.08,5.62,63.56,0
2011,6.15,5.74,90.12,0
2011,9.69,3.66,47.38,0
2011,11.81,3.85,41.56,0
2011,12.52,5.07,52.38,0
2011,10.61,3.85,46.19,0
2011,11.3,4.64,52.31,0
2011,11.93,4.33,47.44,0
2011,9.98,4.46,56.31,0
2011,9.62,4.03,52.5,0
2011,10.65,4.09,49.38,0
2011,7.3,4.82,72.19,0
2011,6.61,5.98,92.12,5.65
2011,5.16,5.19,89.44,0.03
2011,6,4.58,75.31,0
2011,5.69,2.5,42.06,0
2011,5.57,3.05,53.44,0
2011,7.06,4.52,68.69,0
2011,8.12,5.37,75.12,0
2011,11.18,5.74,67.38,0
2011,11.8,6.23,67.81,0
2011,6.9,5.31,80.69,0
2011,6.68,3.11,49.62,0
2011,8.12,2.99,42.12,0
2011,10.4,3.17,39.5,0
2011,11.77,3.42,39.69,0
2011,13.03,3.78,38.06,0
2011,8.72,4.94,66.19,0
2011,9.76,6.71,84.44,0.08
2011,6.17,5.62,87.5,3.23
2011,5.13,4.27,75.31,0.04
2011,6.77,4.94,75.5,7.01
2011,4.05,4.52,83.06,4.28
2011,2.82,4.46,89.69,0.47
2011,3.98,3.85,73.12,0
2011,4.96,3.91,69.94,0
2011,3.69,4.27,81,0
2011,4.06,4.27,80.5,0
2011,4.91,5.13,88.94,10.29
2011,-0.05,3.36,83.38,1.65
2011,0.98,2.99,72.38,0
2011,6.51,3.23,51.38,0
2011,8.9,3.54,47.5,0
2011,9.76,5.98,72.69,1.49
2011,9.29,6.77,87.69,0.54
2011,11.42,5.25,63.5,0
2011,13.01,4.64,48.31,0
2011,10.79,6.1,70.12,0.41
2011,6.78,5.68,85.81,2.46
2011,7.47,5.49,82,0
2011,13.9,5.13,52,0
2011,13.76,5.74,57,0
2011,9.23,6.59,85.12,0
2011,7.9,5.68,81.44,0
2011,10.28,5.92,74.5,0
2011,12.16,7.26,78.56,0
2011,13.42,7.51,75.69,0
2011,9.5,7.2,91.19,0.26
2011,9.51,4.39,60.38,0
2011,8.01,4.03,59.75,0.59
2011,6.5,5.13,79.81,6.86
2011,7.11,5.74,84,34.2
2011,4.47,4.82,86,9.46
2011,6.81,4.58,71.44,0.11
2011,6.2,5.25,82.56,12.09
2011,5.69,5.07,84.31,2.47
2011,6.65,5.25,81.69,4.37
2011,7.24,5.86,86.56,0.77
2011,7.8,5.98,85.56,0.46
2011,7.98,6.41,88,0
2011,9.17,6.53,84.94,0
2011,13.76,7.51,73.38,0
2011,18.62,7.75,56.69,0
2011,21.33,8.24,50.88,0
2011,16.07,7.75,65.75,0
2011,10.92,7.08,81.06,0
2011,15.17,4.58,42.81,0
2011,15.37,6.47,56.12,0
2011,12.44,7.81,81.62,0
2011,5.3,5.19,87.38,4.67
2011,3.58,3.78,74.06,0.97
2011,4.87,4.21,75.06,0.07
2011,8.8,4.94,70.62,0
2011,10.81,5.8,70.44,0
2011,9.97,6.35,79.31,0
2011,6.78,5.13,79,0
2011,8.5,4.88,69.31,0
2011,12.08,6.41,70.56,0
2011,15.8,8.61,75.31,0
2011,14.53,9.46,84.75,0
2011,13.39,8.18,81.19,0
2011,13.45,8.18,80.88,0
2011,13.88,7.69,75.75,0.01
2011,12.55,7.14,75.62,0.28
2011,11.1,6.1,72.88,0.01
2011,11.48,6.71,76.5,0.03
2011,11.26,7.14,81.25,0.01
2011,12.47,6.9,74.25,0.01
2011,10.83,5.43,66.81,0
2011,14.08,5.62,56.88,0
2011,14.44,6.04,57.81,0
2011,9.47,4.76,64.62,0
2011,12.34,3.42,41.81,0
2011,14.69,3.6,37.12,0
2011,17.3,3.85,34.44,0
2011,18.54,5.25,39.25,0
2011,21.73,5.13,34.62,0
2011,22.8,5.37,33.44,0
2011,19.55,7.08,51.69,0
2011,15.14,6.9,63.56,0
2011,11.41,6.29,71.19,0.03
2011,9.18,5.37,71.75,0.66
2011,11.83,4.94,58.19,0
2011,15.61,6.41,57.94,0
2011,17.4,6.9,56.06,0
2011,20.25,6.77,48.44,0
2011,12.94,6.04,63.31,0.21
2011,8.34,4.58,65,1.9
2011,8.46,4.58,66.12,0.29
2011,10.53,5.86,71.25,2.78
2011,9.9,5.98,74.94,2.9
2011,12.15,6.04,67.31,0
2011,16.53,6.47,55.31,0
2011,16.06,6.71,57.75,0
2011,13.48,6.47,65.81,0
2011,10.93,5.55,68.12,0
2011,13.19,5.62,60.12,0
2011,15.83,5.74,52.81,0
2011,13.57,4.88,53.38,0
2011,14.81,6.16,59.56,0
2011,13.49,6.16,63.94,1.44
2011,9.4,5.25,68.75,1.89
2011,13.78,4.82,51.38,0
2011,16.1,4.33,42.38,0
2011,12.53,5.31,59.94,0
2011,12.59,4.52,52.38,0
2011,16.87,4.21,40.31,0
2011,17.17,4.94,40.38,0.71
2011,17.3,6.77,53,2.97
2011,13.15,6.29,65.12,0.37
2011,15.48,6.96,63.94,0
2011,17.16,7.87,63.81,0
2011,19.01,7.2,53.81,0
2011,18.86,6.53,49.62,0
2011,16.3,6.23,55.19,0
2011,16.91,7.39,61.12,0
2011,19.31,7.63,54.81,0
2011,26.18,7.57,39.38,0
2011,24.65,7.63,39.81,0
2011,21.5,6.23,40.12,0
2011,20.73,6.23,40.5,0
2011,20.93,6.77,44.62,0
2011,20.43,7.26,46.56,0
2011,26.84,5.19,26.94,0
2011,30,6.23,26.25,0
2011,28.46,7.02,29.62,0
2011,26.12,6.29,30.88,0
2011,23.93,4.33,25.31,0
2011,22.82,4.27,25.44,0
2011,22.74,4.76,28.75,0
2011,24.96,5.37,27.12,0
2011,23.44,6.16,36.06,0
2011,16.96,6.96,54.56,0.01
2011,20.6,6.47,44,0
2011,27.56,6.29,31.44,0
2011,30.48,6.35,26.25,0
2011,31.01,5.74,22.88,0
2011,30.07,6.9,26.12,0.11
2011,30.48,9.52,34.06,0.33
2011,29.5,10.5,39.88,0.12
2011,28.59,8.61,35.69,0
2011,29.19,8.73,34.06,0
2011,27.05,5.68,25.56,0
2011,24.84,3.97,21.38,0
2011,21.99,5.68,34.06,0
2011,21.12,6.23,41.06,0
2011,20.59,8.06,53.38,0
2011,19.3,6.71,48.31,0
2011,18.54,6.1,46.88,0
2011,19.48,6.35,45.81,0
2011,21.42,6.47,42.25,0
2011,23.86,4.82,27.56,0
2011,23.04,6.29,38.12,0
2011,24.87,6.53,33.31,0
2011,24.73,5.55,28.5,0
2011,23.79,5.43,29.94,0
2011,25.21,5.49,28.94,0
2011,26.26,5.31,26.12,0
2011,25.39,4.88,24.5,0
2011,25.15,5.49,27.06,0
2011,25.09,5.86,30.44,0
2011,27.4,6.77,31.56,0
2011,26.69,7.32,34.56,0.01
2011,26.6,8.3,37.5,0.07
2011,27.11,6.59,29.5,0.7
2011,28.87,6.29,25.88,0.08
2011,27.39,3.97,18.38,0
2011,27.87,3.3,15.81,0
2011,23.29,5.62,33.31,0
2011,23.58,6.77,38.19,0
2011,23.51,5.92,33.81,0
2011,23.81,5.98,33.31,0
2011,24.33,4.94,26.69,0
2011,23.78,4.33,24.75,0
2011,23.34,4.76,26.5,0
2011,22.84,5.68,33.12,0
2011,24.15,5.86,32.69,0
2011,25.94,5.13,24.62,0
2011,24.95,4.88,25.38,0
2011,24.46,3.97,20.56,0
2011,24.32,4.09,21.62,0
2011,24.54,4.39,23.62,0
2011,24.69,5,25.19,0
2011,23.04,4.7,26.81,0
2011,21.79,5.31,33.75,0
2011,22.18,5.07,33.06,0
2011,22.53,5.62,32.69,0
2011,26.12,4.94,24.19,0
2011,26.55,6.23,29.31,0
2011,26.77,5.8,27.62,0
2011,28.79,5.37,21.75,0.02
2011,29.19,6.53,25.19,0
2011,29.76,5.31,20.75,0.02
2011,27.4,3.85,17.69,0
2011,25.03,3.85,20.12,0
2011,23.15,4.88,28.69,0
2011,24.36,4.88,25.94,0
2011,26.71,4.46,22.12,0
2011,26.37,4.21,20,0
2011,26.39,4.46,20.62,0
2011,26.12,5.07,25,0
2011,28.22,4.7,19,0
2011,29.88,4.58,17.31,0
2011,25.89,4.88,23.06,0
2011,27.05,6.04,28,0
2011,23.8,10.07,51.19,3.21
2011,24.1,8.3,46.94,0.02
2011,25.03,6.35,33.75,0.01
2011,25.3,7.45,38.88,0.23
2011,23.98,7.87,41.69,0.08
2011,22.55,7.26,42.38,0.02
2011,20.15,6.59,44.56,0.04
2011,18.8,6.53,48.94,0
2011,24.97,4.76,26.94,0
2011,26.38,4.46,22.12,0
2011,25.98,5.37,27.25,0
2011,26.58,5.25,26.06,0
2011,28.02,4.52,20.81,0
2011,29.19,5.25,21.38,0.2
2011,24.51,7.08,35.75,0
2011,17.03,7.81,62.88,0
2011,19.73,7.39,51.94,0
2011,24.8,5.25,31.06,0
2011,26.54,4.82,23.69,0
2011,26.98,5.31,25.69,0
2011,24.74,6.04,33.38,0
2011,23.95,5.43,28.19,0.01
2011,21.24,6.53,40.31,0
2011,19,5.92,44.06,0.51
2011,13.49,7.32,72.31,0.36
2011,11.55,6.96,76.12,14.02
2011,9.73,5.98,76.38,0.26
2011,10.82,5.37,66.19,0
2011,15.12,5.07,49.06,0
2011,16.87,5,42.56,0
2011,15.12,6.29,55.38,0
2011,17.11,8.24,64.94,0
2011,21.34,6.9,46.94,0
2011,24.06,5.25,29.25,0
2011,23.68,5.86,31.94,0
2011,21.05,6.16,37.88,0
2011,19.8,6.9,47.06,0
2011,21.37,7.02,46.94,0
2011,22.8,4.88,30.88,0
2011,16.58,8.3,68.31,0
2011,18.58,6.35,51.88,0
2011,17.28,6.53,55.62,0
2011,21.15,3.54,24.88,0
2011,22.26,3.36,20.38,0
2011,18.74,4.7,35.12,0
2011,14,7.45,71.19,0
2011,12.66,5,56.38,0
2011,14.51,1.4,13.88,0
2011,16.23,1.53,14.06,0
2011,17.51,2.08,17,0
2011,20.15,2.5,17.31,0
2011,18.18,3.42,25.75,0
2011,13.74,4.33,42,0
2011,13.99,0.85,8.5,0
2011,14.41,2.99,29.69,0.63
2011,6.53,5.13,78.44,3.57
2011,4.58,3.42,63.19,0.02
2011,5.36,4.58,77,3.21
2011,5.29,4.46,77.56,0
2011,8.12,2.99,46,0
2011,10.23,1.83,26.75,0
2011,12.6,1.77,18.38,0
2011,13.83,3.48,33.94,5.16
2011,9.65,5.25,65.88,3.44
2011,10.13,5.74,70.5,0
2011,9.28,5.55,73.25,0
2011,8.51,5.8,78.94,0
2011,11.51,5.25,62.75,0
2011,11.23,4.7,54.31,0
2011,6.21,5.86,90.62,0
2011,5.62,4.88,80,0.09
2011,5.4,5.37,88.19,9.83
2011,6.76,5.07,79.69,0.03
2011,8.87,3.48,51.25,0
2011,12.44,4.21,45.88,0
2011,8.23,5.13,72.06,0
2011,7.45,5.49,81.75,0
2011,12.19,3.6,42.38,0
2011,14.23,3.36,33.19,0
2011,14.88,4.21,37.88,0
2011,14.58,4.21,41.25,0
2011,5.46,4.27,71.44,0
2011,6.5,2.56,42.31,0
2011,6.62,2.62,42.06,0
2011,5.1,1.83,34.94,0
2011,4.43,1.77,33.31,0
2011,4.37,1.95,38.81,0
2011,5.4,1.89,33.94,0
2011,7.71,2.38,35.38,0
2011,9.03,2.75,37.38,0
2011,8.94,2.44,36.06,0
2011,8.46,2.32,34.12,0
2011,7.15,2.93,45.38,0
2011,4.07,4.03,75.31,0.91
2011,4.76,4.03,71.31,0.34
2011,5.31,4.03,70.81,0
2011,3.92,4.39,83.06,0.1
2011,6.64,2.99,51.06,0
2011,8.95,2.62,36.19,0
2011,7.01,3.78,58.81,0
2011,6.14,3.91,68.06,0
2011,6.86,3.42,55.5,0
2011,6.95,3.36,54.75,0
2011,5.79,1.28,24.12,0
2011,6.99,1.53,24.88,0
2011,10.52,1.53,20,0
2011,9.94,1.65,21.81,0
2011,10.04,1.71,22.88,0
2011,9.22,1.95,27.44,0
2011,11.47,2.14,25.5,0
2011,10.19,3.42,43.94,0
2011,8.29,5.13,70.88,0
2011,11.4,3.05,43,0
2012,15.48,1.28,11.75,0
2012,15.72,1.59,14.19,0
2012,15.4,2.32,21,0
2012,16.33,2.26,20.19,0
